SHIP_ID,SHIP_DATE,Ship_Mode,Shipping_Cost
Sta_46133,2013-08-27,Standard Class,0.22
Sec_26306,2013-08-27,Second Class,28.07
Sec_3524,2013-08-27,Second Class,2.71
Sec_3523,2013-08-27,Second Class,16.39
Fir_6731,2013-08-27,First Class,18.78
Sta_1506,2013-08-27,Standard Class,0.46
Sta_38089,2013-08-27,Standard Class,150.25
Sta_16886,2013-08-28,Standard Class,1.66
Fir_31149,2013-08-28,First Class,5.053
Sta_44506,2013-08-28,Standard Class,9.47
Sta_44507,2013-08-28,Standard Class,3.95
Sta_19627,2013-08-28,Standard Class,6.79
Sta_14689,2013-08-28,Standard Class,10.86
Sta_18041,2013-08-28,Standard Class,0.78
Sta_21015,2013-08-28,Standard Class,3.51
Sta_20167,2013-08-28,Standard Class,15.45
Sec_8172,2013-08-28,Second Class,1.08
Sec_27305,2013-08-28,Second Class,3.27
Sec_24200,2013-08-28,Second Class,34.29
Sam_4007,2013-08-28,Same Day,10.72
Sam_25297,2013-08-28,Same Day,118.16
Sta_41226,2013-08-28,Standard Class,1.446
Sta_35020,2013-08-28,Standard Class,3.953
Sta_39005,2013-08-28,Standard Class,8.415
Sta_12924,2013-08-28,Standard Class,8.43
Sta_13379,2013-08-28,Standard Class,1.66
Sta_13077,2013-08-28,Standard Class,3.58
Sta_38177,2013-08-28,Standard Class,40.24
Sta_37614,2013-08-28,Standard Class,18.27
Sta_11431,2013-08-28,Standard Class,11.66
Sta_40498,2013-08-28,Standard Class,22.11
Sec_6114,2013-08-28,Second Class,3.92
Sec_26974,2013-08-28,Second Class,24.17
Sec_25295,2013-08-28,Second Class,8.81
Sec_24315,2013-08-28,Second Class,180.89
Fir_4681,2013-08-28,First Class,3.113
Fir_26904,2013-08-28,First Class,9.865
Fir_5048,2013-08-28,First Class,92.989
Sta_13884,2013-08-28,Standard Class,1.549
Sta_18042,2013-08-28,Standard Class,2.362
Sta_41055,2013-08-28,Standard Class,5.706
Sta_23513,2013-08-28,Standard Class,21.18
Sta_23630,2013-08-28,Standard Class,8.19
Sta_13223,2013-08-28,Standard Class,1.89
Sta_12547,2013-08-28,Standard Class,21.47
Sta_20622,2013-08-28,Standard Class,23.14
Sta_20623,2013-08-28,Standard Class,0.78
Sta_17083,2013-08-28,Standard Class,6.32
Sta_21016,2013-08-28,Standard Class,17.71
Sta_20624,2013-08-28,Standard Class,8.67
Sam_4614,2013-08-28,Same Day,45.92
Sam_25618,2013-08-28,Same Day,26.52
Sam_5580,2013-08-28,Same Day,22.22
Sam_5759,2013-08-28,Same Day,10.21
Sam_5581,2013-08-28,Same Day,0.32
Sam_5579,2013-08-28,Same Day,0.48
Sta_40598,2013-08-28,Standard Class,26.21
Sta_1190,2013-08-28,Standard Class,2.21
Sta_1092,2013-08-28,Standard Class,53.27
Sta_1191,2013-08-28,Standard Class,2.93
Sta_47973,2013-08-28,Standard Class,0.24
Sta_47974,2013-08-28,Standard Class,2.39
Sta_47464,2013-08-28,Standard Class,1.7
Fir_739,2013-08-28,First Class,1.4
Fir_882,2013-08-28,First Class,7.43
Sec_26543,2013-08-29,Second Class,64.78
Sec_45294,2013-08-29,Second Class,475.34
Sta_15962,2013-08-29,Standard Class,6.75
Sta_15963,2013-08-29,Standard Class,4.02
Sta_16887,2013-08-29,Standard Class,2.34
Sta_18386,2013-08-29,Standard Class,2.86
Sta_18385,2013-08-29,Standard Class,4.51
Sta_20625,2013-08-29,Standard Class,33.91
Sam_31150,2013-08-29,Same Day,27.258
Sam_31151,2013-08-29,Same Day,28.087
Sta_16593,2013-08-29,Standard Class,5.18
Fir_30569,2013-08-29,First Class,20.72
Fir_33162,2013-08-29,First Class,1.54
Sec_33087,2013-08-29,Second Class,5.53
Sec_33086,2013-08-29,Second Class,4.93
Sec_30568,2013-08-29,Second Class,52.84
Sec_33085,2013-08-29,Second Class,0.43
Sta_12925,2013-08-29,Standard Class,6.93
Sec_25296,2013-08-29,Second Class,15.568
Sta_12548,2013-08-29,Standard Class,24.59
Sta_13148,2013-08-29,Standard Class,3.21
Sta_20626,2013-08-29,Standard Class,14.69
Sec_3938,2013-08-29,Second Class,2.82
Sec_3936,2013-08-29,Second Class,2.65
Sec_34534,2013-08-29,Second Class,47.85
Sec_3939,2013-08-29,Second Class,3.83
Sec_34533,2013-08-29,Second Class,10.27
Sec_3937,2013-08-29,Second Class,1.17
Fir_32161,2013-08-29,First Class,0.98
Fir_46336,2013-08-29,First Class,104.57
Fir_50491,2013-08-29,First Class,15.27
Sta_47108,2013-08-29,Standard Class,0.24
Sta_49371,2013-08-29,Standard Class,7.66
Sta_49372,2013-08-29,Standard Class,10.12
Fir_8077,2013-08-29,First Class,57.96
Fir_49438,2013-08-29,First Class,5.58
Sec_149,2013-08-29,Second Class,2.99
Sta_102,2013-08-29,Standard Class,1.16
Sta_51243,2013-08-29,Standard Class,0.72
Sta_51082,2013-08-29,Standard Class,268.1
Sta_51164,2013-08-29,Standard Class,4.74
Sta_51165,2013-08-29,Standard Class,14.61
Sta_101,2013-08-29,Standard Class,3.43
Sta_28912,2013-08-29,Standard Class,33.2
Fir_44290,2013-08-30,First Class,94.15
Fir_44291,2013-08-30,First Class,56.53
Sec_6115,2013-08-30,Second Class,6.88
Sec_5688,2013-08-30,Second Class,0.14
Sec_5687,2013-08-30,Second Class,1.96
Sec_6117,2013-08-30,Second Class,10.73
Sec_25887,2013-08-30,Second Class,20.32
Sec_6116,2013-08-30,Second Class,8.71
Sta_19506,2013-08-30,Standard Class,15.75
Sta_12813,2013-08-30,Standard Class,11.36
Sta_22208,2013-08-30,Standard Class,28.42
Sta_20451,2013-08-30,Standard Class,107.94
Sta_20366,2013-08-30,Standard Class,12.137
Fir_3262,2013-08-30,First Class,13.7
Fir_4076,2013-08-30,First Class,10.34
Fir_34609,2013-08-30,First Class,82.13
Fir_24983,2013-08-30,First Class,4.176
Fir_25697,2013-08-30,First Class,10.422
Fir_24982,2013-08-30,First Class,21.885
Sta_23023,2013-08-30,Standard Class,161.95
Sta_22720,2013-08-30,Standard Class,11.1
Sta_39957,2013-08-30,Standard Class,5.04
Sta_39903,2013-08-30,Standard Class,2.11
Sta_39902,2013-08-30,Standard Class,5.13
Sec_3525,2013-08-30,Second Class,38.47
Sec_34407,2013-08-30,Second Class,8.23
Fir_6541,2013-08-30,First Class,4.2
Fir_34408,2013-08-30,First Class,5.73
Sam_6376,2013-08-30,Same Day,6.38
Sta_36100,2013-08-30,Standard Class,6.525
Sta_18965,2013-08-30,Standard Class,0.42
Sta_37400,2013-08-30,Standard Class,3.41
Sta_13381,2013-08-30,Standard Class,5.75
Sec_50103,2013-08-30,Second Class,0.27
Sec_50102,2013-08-30,Second Class,9.65
Sta_2860,2013-08-30,Standard Class,2.09
Sta_27713,2013-08-30,Standard Class,0.12
Sta_2861,2013-08-30,Standard Class,1.61
Sta_2862,2013-08-30,Standard Class,0.57
Sta_20731,2013-08-30,Standard Class,18.72
Sta_14324,2013-08-30,Standard Class,3.28
Sta_148,2013-08-30,Standard Class,0.52
Fir_50682,2013-08-30,First Class,489.6
Sec_1457,2013-08-30,Second Class,0.6
Sta_43521,2013-08-31,Standard Class,3.96
Sec_45677,2013-08-31,Second Class,7.34
Sec_45678,2013-08-31,Second Class,27.66
Sec_24201,2013-08-31,Second Class,4.55
Fir_4682,2013-08-31,First Class,14.259
Sec_6119,2013-08-31,Second Class,5.61
Sec_4399,2013-08-31,Second Class,17.08
Sec_25558,2013-08-31,Second Class,26.06
Sec_6118,2013-08-31,Second Class,3.09
Sec_5138,2013-08-31,Second Class,16.13
Sta_10913,2013-08-31,Standard Class,4.44
Sta_23514,2013-08-31,Standard Class,121.59
Sta_11267,2013-08-31,Standard Class,26.75
Sta_23515,2013-08-31,Standard Class,16.53
Sta_12241,2013-08-31,Standard Class,23.73
Sta_12474,2013-08-31,Standard Class,2.06
Sta_15738,2013-08-31,Standard Class,2.48
Sta_15739,2013-08-31,Standard Class,1.01
Sta_14690,2013-08-31,Standard Class,14.38
Fir_30570,2013-08-31,First Class,28.08
Sec_5500,2013-08-31,Second Class,4.2
Sec_6120,2013-08-31,Second Class,9.65
Sta_11697,2013-08-31,Standard Class,18.517
Fir_9093,2013-08-31,First Class,42.63
Sta_37617,2013-08-31,Standard Class,6.5
Sta_37616,2013-08-31,Standard Class,0.98
Sta_37615,2013-08-31,Standard Class,0.81
Sta_27714,2013-08-31,Standard Class,2.79
Sta_50489,2013-08-31,Standard Class,93.94
Sta_50490,2013-08-31,Standard Class,70.0
Sta_46335,2013-08-31,Standard Class,3.6
Fir_47109,2013-08-31,First Class,3.41
Sta_40267,2013-08-31,Standard Class,3.93
Sta_27956,2013-08-31,Standard Class,23.84
Sta_48326,2013-08-31,Standard Class,46.1
Sta_1559,2013-08-31,Standard Class,3.21
Sta_1557,2013-08-31,Standard Class,3.47
Sta_1558,2013-08-31,Standard Class,11.44
Sta_48327,2013-08-31,Standard Class,80.61
Sta_1560,2013-08-31,Standard Class,1.31
Sta_44973,2013-09-01,Standard Class,17.81
Sta_14325,2013-09-01,Standard Class,14.81
Sta_14512,2013-09-01,Standard Class,5.93
Sta_14988,2013-09-01,Standard Class,5.42
Sta_22629,2013-09-01,Standard Class,4.03
Sta_22069,2013-09-01,Standard Class,9.36
Sta_12704,2013-09-01,Standard Class,24.66
Sta_12814,2013-09-01,Standard Class,106.27
Sta_20803,2013-09-01,Standard Class,94.52
Sta_23887,2013-09-01,Standard Class,99.59
Sta_39381,2013-09-01,Standard Class,0.843
Sta_23729,2013-09-01,Standard Class,17.28
Sta_11268,2013-09-01,Standard Class,17.91
Sta_10792,2013-09-01,Standard Class,10.72
Sta_22721,2013-09-01,Standard Class,3.66
Fir_4077,2013-09-01,First Class,4.66
Fir_34409,2013-09-01,First Class,4.16
Sta_40599,2013-09-01,Standard Class,58.09
Sec_7758,2013-09-01,Second Class,10.145
Sta_20168,2013-09-01,Standard Class,76.97
Sec_5501,2013-09-01,Second Class,5.46
Sta_12369,2013-09-01,Standard Class,1.62
Sta_36409,2013-09-01,Standard Class,1.35
Sta_39676,2013-09-01,Standard Class,1.72
Sta_38462,2013-09-01,Standard Class,36.28
Fir_46337,2013-09-01,First Class,10.8
Fir_46469,2013-09-01,First Class,3.19
Fir_46470,2013-09-01,First Class,1.42
Sta_48140,2013-09-01,Standard Class,19.71
Sta_28627,2013-09-01,Standard Class,2.59
Sta_28473,2013-09-01,Standard Class,13.95
Sta_10793,2013-09-01,Standard Class,3.11
Sta_23516,2013-09-01,Standard Class,23.08
Sec_8340,2013-09-02,Second Class,6.05
Sec_9495,2013-09-02,Second Class,1.28
Sec_7759,2013-09-02,Second Class,37.71
Sec_7996,2013-09-02,Second Class,10.97
Sec_7997,2013-09-02,Second Class,40.92
Sec_44908,2013-09-02,Second Class,23.62
Sec_43919,2013-09-02,Second Class,6.55
Sec_43920,2013-09-02,Second Class,5.5
Sta_14326,2013-09-02,Standard Class,11.138
Sta_14864,2013-09-02,Standard Class,2.899
Sta_15137,2013-09-02,Standard Class,0.77
Sta_19729,2013-09-02,Standard Class,8.304
Sec_3526,2013-09-02,Second Class,4.01
Sec_26807,2013-09-02,Second Class,7.9
Sec_30166,2013-09-02,Second Class,109.86
Sta_36538,2013-09-02,Standard Class,2.33
Sta_38178,2013-09-02,Standard Class,75.33
Sta_13382,2013-09-02,Standard Class,1.05
Sta_18387,2013-09-02,Standard Class,6.66
Sta_15964,2013-09-02,Standard Class,26.61
Sta_42993,2013-09-02,Standard Class,53.79
Fir_30036,2013-09-02,First Class,18.5
Fir_6960,2013-09-02,First Class,5.37
Fir_9494,2013-09-02,First Class,1.48
Sta_35478,2013-09-02,Standard Class,3.17
Sta_23950,2013-09-02,Standard Class,33.73
Sta_10182,2013-09-02,Standard Class,4.61
Sta_24029,2013-09-02,Standard Class,21.58
Sta_42620,2013-09-02,Standard Class,12.063
Sta_12926,2013-09-02,Standard Class,5.08
Sta_13590,2013-09-02,Standard Class,10.41
Sta_13591,2013-09-02,Standard Class,1.33
Sec_26309,2013-09-02,Second Class,184.11
Sec_7236,2013-09-02,Second Class,7.52
Sta_10496,2013-09-02,Standard Class,40.8
Sta_19728,2013-09-02,Standard Class,15.95
Sta_14513,2013-09-02,Standard Class,0.788
Sta_16594,2013-09-02,Standard Class,0.89
Sta_16993,2013-09-02,Standard Class,5.9
Sta_18836,2013-09-02,Standard Class,0.96
Sta_17380,2013-09-02,Standard Class,3.84
Sta_20732,2013-09-02,Standard Class,29.8
Sta_36302,2013-09-02,Standard Class,5.868
Sta_36818,2013-09-02,Standard Class,2.36
Sta_11767,2013-09-02,Standard Class,1.32
Sta_11017,2013-09-02,Standard Class,18.06
Sta_39808,2013-09-02,Standard Class,1.95
Sta_39807,2013-09-02,Standard Class,0.1
Sta_39382,2013-09-02,Standard Class,0.11
Fir_8277,2013-09-02,First Class,20.28
Fir_6959,2013-09-02,First Class,11.42
Sta_50300,2013-09-02,Standard Class,2.05
Sta_50297,2013-09-02,Standard Class,0.12
Sta_50299,2013-09-02,Standard Class,2.05
Sta_50298,2013-09-02,Standard Class,0.17
Fir_46614,2013-09-02,First Class,55.88
Fir_46547,2013-09-02,First Class,152.11
Fir_46706,2013-09-02,First Class,9.59
Fir_49852,2013-09-02,First Class,12.11
Fir_49851,2013-09-02,First Class,28.68
Sec_27470,2013-09-02,Second Class,2.76
Sec_2007,2013-09-02,Second Class,1.19
Sec_2006,2013-09-02,Second Class,1.44
Sec_2009,2013-09-02,Second Class,15.92
Sec_2008,2013-09-02,Second Class,6.43
Sec_47334,2013-09-02,Second Class,37.61
Sta_40717,2013-09-02,Standard Class,1.17
Sta_22830,2013-09-03,Standard Class,34.492
Sta_11631,2013-09-03,Standard Class,4.693
Sta_12135,2013-09-03,Standard Class,6.063
Sta_11698,2013-09-03,Standard Class,41.136
Sta_35593,2013-09-03,Standard Class,25.611
Sta_35592,2013-09-03,Standard Class,81.223
Sta_11269,2013-09-03,Standard Class,6.86
Sta_16389,2013-09-03,Standard Class,1.319
Sta_19806,2013-09-03,Standard Class,5.038
Sta_17606,2013-09-03,Standard Class,16.714
Sta_19101,2013-09-03,Standard Class,7.849
Sta_19102,2013-09-03,Standard Class,2.713
Sta_21872,2013-09-03,Standard Class,25.589
Sta_13383,2013-09-03,Standard Class,1.95
Sta_23951,2013-09-03,Standard Class,38.61
Fir_5049,2013-09-03,First Class,27.06
Fir_26544,2013-09-03,First Class,209.73
Fir_30038,2013-09-03,First Class,36.01
Fir_25698,2013-09-03,First Class,600.21
Fir_30037,2013-09-03,First Class,130.57
Fir_5244,2013-09-03,First Class,36.84
Fir_4683,2013-09-03,First Class,29.48
Fir_4557,2013-09-03,First Class,10.29
Fir_34610,2013-09-03,First Class,50.83
Sta_14691,2013-09-03,Standard Class,2.14
Sta_15340,2013-09-03,Standard Class,14.52
Sta_15339,2013-09-03,Standard Class,5.5
Sta_14865,2013-09-03,Standard Class,6.21
Sta_15338,2013-09-03,Standard Class,5.46
Sta_14514,2013-09-03,Standard Class,2.4
Sta_15341,2013-09-03,Standard Class,3.94
Sta_20873,2013-09-03,Standard Class,19.44
Sta_11432,2013-09-03,Standard Class,1.72
Fir_33164,2013-09-03,First Class,31.34
Fir_33219,2013-09-03,First Class,2.5
Fir_33088,2013-09-03,First Class,2.3
Fir_33163,2013-09-03,First Class,15.01
Fir_33089,2013-09-03,First Class,1.49
Sta_11556,2013-09-03,Standard Class,40.02
Sta_18292,2013-09-03,Standard Class,0.35
Sta_16162,2013-09-03,Standard Class,1.44
Sta_40500,2013-09-03,Standard Class,5.74
Sta_40499,2013-09-03,Standard Class,17.01
Sta_16595,2013-09-03,Standard Class,0.86
Sta_36768,2013-09-03,Standard Class,9.75
Sta_36767,2013-09-03,Standard Class,45.16
Sta_35021,2013-09-03,Standard Class,5.77
Sec_5243,2013-09-03,Second Class,5.86
Sam_24575,2013-09-03,Same Day,39.21
Sta_49087,2013-09-03,Standard Class,7.97
Sta_48968,2013-09-03,Standard Class,10.01
Sta_46839,2013-09-03,Standard Class,0.19
Sta_27871,2013-09-03,Standard Class,20.91
Sta_27870,2013-09-03,Standard Class,40.32
Sta_27872,2013-09-03,Standard Class,17.37
Sta_3071,2013-09-03,Standard Class,0.53
Sta_3070,2013-09-03,Standard Class,0.26
Sam_2863,2013-09-03,Same Day,1.8
Sam_2864,2013-09-03,Same Day,0.57
Sta_49928,2013-09-03,Standard Class,0.82
Sta_49759,2013-09-03,Standard Class,4.69
Sec_9493,2013-09-03,Second Class,1.91
Sta_39383,2013-09-03,Standard Class,1.97
Sta_49674,2013-09-03,Standard Class,0.39
Sta_48484,2013-09-03,Standard Class,1.71
Sta_48485,2013-09-03,Standard Class,7.73
Sam_8173,2013-09-03,Same Day,31.63
Sta_46055,2013-09-04,Standard Class,1.25
Sta_46054,2013-09-04,Standard Class,50.74
Sta_46056,2013-09-04,Standard Class,2.28
Sta_46053,2013-09-04,Standard Class,11.49
Sta_46057,2013-09-04,Standard Class,70.71
Sam_30749,2013-09-04,Same Day,3.109
Fir_24202,2013-09-04,First Class,133.38
Sta_10039,2013-09-04,Standard Class,9.3
Sta_24118,2013-09-04,Standard Class,36.3
Sta_23952,2013-09-04,Standard Class,122.95
Sam_26644,2013-09-04,Same Day,65.54
Sam_26715,2013-09-04,Same Day,28.51
Sta_15965,2013-09-04,Standard Class,5.988
Sta_19338,2013-09-04,Standard Class,9.785
Sam_26310,2013-09-04,Same Day,54.72
Sam_8433,2013-09-04,Same Day,0.44
Sta_42131,2013-09-04,Standard Class,3.96
Sta_42056,2013-09-04,Standard Class,22.59
Fir_29802,2013-09-04,First Class,13.45
Fir_34411,2013-09-04,First Class,71.92
Sec_34410,2013-09-04,Second Class,55.03
Sam_26906,2013-09-04,Same Day,12.209
Sta_41135,2013-09-04,Standard Class,7.371
Sta_36621,2013-09-04,Standard Class,0.2
Sta_37176,2013-09-04,Standard Class,0.72
Sec_31152,2013-09-04,Second Class,33.202
Sec_31153,2013-09-04,Second Class,28.958
Sta_35023,2013-09-04,Standard Class,19.7
Sta_35242,2013-09-04,Standard Class,1.86
Sta_35243,2013-09-04,Standard Class,3.28
Sta_35024,2013-09-04,Standard Class,26.23
Sta_35022,2013-09-04,Standard Class,43.08
Sta_35025,2013-09-04,Standard Class,18.53
Fir_24762,2013-09-04,First Class,7.88
Sta_1848,2013-09-04,Standard Class,2.16
Fir_1369,2013-09-04,First Class,6.22
Fir_28474,2013-09-04,First Class,0.31
Fir_48105,2013-09-04,First Class,82.67
Fir_48104,2013-09-04,First Class,0.67
Fir_1368,2013-09-04,First Class,6.53
Sta_46546,2013-09-04,Standard Class,11.56
Sta_46705,2013-09-04,Standard Class,0.14
Sta_46613,2013-09-04,Standard Class,22.28
Sta_50000,2013-09-04,Standard Class,0.78
Sec_740,2013-09-04,Second Class,1.35
Sta_9840,2013-09-04,Standard Class,14.3
Sta_24117,2013-09-04,Standard Class,62.59
Sec_30945,2013-09-05,Second Class,16.473
Sec_31154,2013-09-05,Second Class,40.846
Fir_25298,2013-09-05,First Class,123.871
Sta_39006,2013-09-05,Standard Class,26.035
Sta_20045,2013-09-05,Standard Class,18.796
Sec_32315,2013-09-05,Second Class,539.94
Sec_4257,2013-09-05,Second Class,2.91
Sec_7600,2013-09-05,Second Class,10.1
Fir_6732,2013-09-05,First Class,3.84
Fir_30039,2013-09-05,First Class,86.92
Sam_33339,2013-09-05,Same Day,2.8
Sam_31291,2013-09-05,Same Day,9.318
Sam_33338,2013-09-05,Same Day,2.187
Sam_33340,2013-09-05,Same Day,9.093
Sam_33341,2013-09-05,Same Day,7.738
Sec_24574,2013-09-05,Second Class,35.05
Sec_7090,2013-09-05,Second Class,14.17
Sec_8558,2013-09-05,Second Class,20.65
Fir_4684,2013-09-05,First Class,6.04
Sta_21509,2013-09-05,Standard Class,29.68
Sta_18155,2013-09-05,Standard Class,6.83
Sta_17084,2013-09-05,Standard Class,7.54
Sta_16888,2013-09-05,Standard Class,16.84
Sec_24469,2013-09-05,Second Class,41.65
Fir_6733,2013-09-05,First Class,2.17
Sta_10040,2013-09-05,Standard Class,7.21
Sta_23888,2013-09-05,Standard Class,59.63
Sta_10041,2013-09-05,Standard Class,19.44
Fir_31491,2013-09-05,First Class,328.659
Fir_26905,2013-09-05,First Class,51.091
Sta_18156,2013-09-05,Standard Class,4.595
Sec_31685,2013-09-05,Second Class,1.83
Sec_31684,2013-09-05,Second Class,5.39
Fir_46771,2013-09-05,First Class,11.8
Sta_28628,2013-09-05,Standard Class,1.28
Sec_29932,2013-09-05,Second Class,27.55
Sec_32811,2013-09-05,Second Class,3.59
Fir_436,2013-09-05,First Class,6.54
Fir_435,2013-09-05,First Class,1.9
Sam_50988,2013-09-05,Same Day,253.33
Sam_28721,2013-09-05,Same Day,2.69
Sta_44076,2013-09-06,Standard Class,18.01
Sta_44075,2013-09-06,Standard Class,1.24
Sta_44074,2013-09-06,Standard Class,36.41
Sam_45128,2013-09-06,Same Day,30.28
Sam_45127,2013-09-06,Same Day,1.63
Sec_4258,2013-09-06,Second Class,4.09
Sec_4259,2013-09-06,Second Class,5.75
Fir_6842,2013-09-06,First Class,12.1
Sam_3940,2013-09-06,Same Day,2.83
Sam_9496,2013-09-06,Same Day,9.25
Sta_14866,2013-09-06,Standard Class,2.0
Sta_14692,2013-09-06,Standard Class,6.04
Sam_6379,2013-09-06,Same Day,4.516
Sam_8559,2013-09-06,Same Day,14.997
Sam_6377,2013-09-06,Same Day,2.049
Sam_6378,2013-09-06,Same Day,0.758
Sec_31757,2013-09-06,Second Class,1.55
Sec_34228,2013-09-06,Second Class,0.79
Sec_31756,2013-09-06,Second Class,0.2
Sec_30946,2013-09-06,Second Class,45.667
Sta_22831,2013-09-06,Standard Class,4.36
Sta_12370,2013-09-06,Standard Class,2.38
Sec_30167,2013-09-06,Second Class,4.21
Sec_32618,2013-09-06,Second Class,7.97
Sta_35027,2013-09-06,Standard Class,1.67
Sta_35026,2013-09-06,Standard Class,8.09
Fir_33963,2013-09-06,First Class,3.03
Fir_33965,2013-09-06,First Class,9.33
Fir_29351,2013-09-06,First Class,6.79
Fir_33964,2013-09-06,First Class,3.28
Fir_34053,2013-09-06,First Class,41.24
Sta_12136,2013-09-06,Standard Class,4.88
Sta_3075,2013-09-06,Standard Class,2.09
Sta_3072,2013-09-06,Standard Class,0.77
Sta_27873,2013-09-06,Standard Class,0.69
Sta_3074,2013-09-06,Standard Class,2.24
Sta_3073,2013-09-06,Standard Class,1.82
Sta_47335,2013-09-06,Standard Class,20.18
Fir_1849,2013-09-06,First Class,7.63
Sta_50001,2013-09-06,Standard Class,0.36
Sta_46615,2013-09-06,Standard Class,1.43
Sta_50002,2013-09-06,Standard Class,1.81
Fir_46616,2013-09-06,First Class,25.02
Fir_46707,2013-09-06,First Class,166.97
Sec_1613,2013-09-06,Second Class,5.04
Sec_48370,2013-09-06,Second Class,20.36
Sta_41479,2013-09-07,Standard Class,4.27
Fir_5245,2013-09-07,First Class,17.723
Sta_15456,2013-09-07,Standard Class,2.76
Sta_17258,2013-09-07,Standard Class,6.341
Sta_11138,2013-09-07,Standard Class,2.37
Fir_31904,2013-09-07,First Class,4.313
Sta_10914,2013-09-07,Standard Class,8.76
Sec_4558,2013-09-07,Second Class,47.81
Fir_6542,2013-09-07,First Class,9.92
Fir_8845,2013-09-07,First Class,26.19
Fir_8844,2013-09-07,First Class,93.6
Fir_34746,2013-09-07,First Class,32.74
Sec_5139,2013-09-07,Second Class,17.81
Sec_32317,2013-09-07,Second Class,56.26
Sta_10321,2013-09-07,Standard Class,3.32
Sec_32732,2013-09-07,Second Class,1.24
Sta_13385,2013-09-07,Standard Class,1.28
Sta_10794,2013-09-07,Standard Class,37.65
Sec_26311,2013-09-07,Second Class,483.04
Sec_34412,2013-09-07,Second Class,9.2
Sta_14515,2013-09-07,Standard Class,0.44
Sta_14327,2013-09-07,Standard Class,12.04
Sta_15139,2013-09-07,Standard Class,21.45
Sta_15138,2013-09-07,Standard Class,1.57
Sta_14693,2013-09-07,Standard Class,4.74
Sta_36725,2013-09-07,Standard Class,2.48
Sta_13384,2013-09-07,Standard Class,2.96
Sta_12815,2013-09-07,Standard Class,3.47
Sta_21209,2013-09-07,Standard Class,70.52
Sta_42269,2013-09-07,Standard Class,13.6
Sta_42268,2013-09-07,Standard Class,5.64
Sta_38792,2013-09-07,Standard Class,0.45
